endTime,artistName,trackName,Day of the Week,msPlayed
2020-04-08 00:51,Matt Redman,We Are The Free - Live,Wednesday,
2020-04-08 00:51,Miani,Tu vivi nell'aria - Goodzilla Bounce Remix Edit,Wednesday,
2020-04-08 00:51,Brothers Osborne,Stay A Little Longer,Wednesday,
2020-04-08 00:51,Little Big Town,Little White Church,Wednesday,
2020-04-08 00:51,Jonas Brothers,BB Good,Wednesday,
2020-04-08 00:51,Eric Prydz,Call on Me - Radio Mix,Wednesday,
2020-04-08 00:54,The Goo Goo Dolls,Come to Me,Wednesday,
2020-04-08 00:58,Eddie Cochran,Summertime Blues,Wednesday,
2020-04-08 00:58,Thomas Rhett,Get Me Some Of That,Wednesday,
2020-04-08 00:58,Anthem Lights,Love You Like the Movies,Wednesday,
2020-04-08 00:58,David Guetta,2U,Wednesday,
2020-04-08 00:58,The Afters,Broken Hallelujah,Wednesday,
2020-04-08 00:58,Junior Doctor,Uh Oh,Wednesday,
2020-04-08 02:31,Skillet,Hero,Wednesday,
2020-04-08 02:31,Backstreet Boys,I Want It That Way,Wednesday,
2020-04-08 02:31,Anne-Marie,Ciao Adios,Wednesday,
2020-04-08 02:31,Jordan Davis,Singles You Up,Wednesday,
2020-04-08 02:31,Fall Out Boy,"Sugar, We're Goin Down",Wednesday,
2020-04-08 02:31,Dierks Bentley,5-1-5-0,Wednesday,
2020-04-08 02:31,Michael Bublé,It's a Beautiful Day,Wednesday,
2020-04-08 02:31,Zac Brown Band,2 Places at 1 Time,Wednesday,
2020-04-08 02:31,Michael Jackson,Billie Jean,Wednesday,
2020-04-08 02:35,Nicki Minaj,Super Bass,Wednesday,
2020-04-08 02:35,Fall Out Boy,"Sugar, We're Goin Down",Wednesday,
2020-04-08 02:35,Michael Bublé,It's a Beautiful Day,Wednesday,
2020-04-08 02:35,Joe Jonas,"Gotta Find You - From ""Camp Rock""/Soundtrack Version",Wednesday,
2020-04-08 02:39,Rascal Flatts,Summer Nights,Wednesday,
2020-04-08 02:39,Luke Bryan,I Don't Want This Night To End,Wednesday,
2020-04-08 02:39,Kelsea Ballerini,Yeah Boy,Wednesday,
2020-04-08 02:39,Nicki Minaj,Super Bass,Wednesday,
2020-04-08 02:39,Shakira,Perro Fiel (feat. Nicky Jam),Wednesday,
2020-04-08 02:39,Ozomatli,After Party,Wednesday,
2020-04-08 02:39,Colton Dixon,You Are,Wednesday,
2020-04-08 02:39,The Chicks,Cowboy Take Me Away,Wednesday,
2020-04-08 02:39,Fergie,Big Girls Don't Cry (Personal),Wednesday,
2020-04-08 02:39,Led Zeppelin,Black Dog - Remaster,Wednesday,
2020-04-08 02:39,Tech N9ne,Worldwide Choppers,Wednesday,
2020-04-08 02:39,Pitbull,Haciendo Ruido,Wednesday,
2020-04-08 02:39,Joe Jonas,"Gotta Find You - From ""Camp Rock""/Soundtrack Version",Wednesday,
2020-04-08 02:39,Jamie Grace,Hold Me (feat. Tobymac),Wednesday,
2020-04-08 02:43,Rend Collective,Build Your Kingdom Here,Wednesday,
2020-04-08 02:43,Marc Anthony,Vivir Mi Vida,Wednesday,
2020-04-08 02:43,Eddie Vedder,All The Way - Live In Chicago,Wednesday,
2020-04-08 02:43,Ozomatli,After Party,Wednesday,
2020-04-08 02:43,The Chicks,Cowboy Take Me Away,Wednesday,
2020-04-08 02:43,Casting Crowns,All You've Ever Wanted,Wednesday,
2020-04-08 02:43,Nelly,Ride Wit Me,Wednesday,
2020-04-08 02:43,Timmy Trumpet,Freaks - Radio Edit,Wednesday,
2020-04-08 02:43,Thousand Foot Krutch,Set Me on Fire,Wednesday,
2020-04-08 02:43,Tim Timmons,Everywhere I Go,Wednesday,
2020-04-08 02:43,Jamie Grace,Hold Me (feat. Tobymac),Wednesday,
2020-04-08 02:44,Surf Boys,"Misirlou (From ""Pulp Fiction"")",Wednesday,
2020-04-08 02:44,The Beach Boys,Kokomo,Wednesday,
2020-04-08 02:44,Jason Derulo,Want to Want Me,Wednesday,
2020-04-08 02:44,Jonas Blue,Fast Car,Wednesday,
2020-04-08 02:44,Sam Hunt,House Party,Wednesday,
2020-04-08 02:44,Blackjack Billy,Born to Ride,Wednesday,
2020-04-08 02:44,Desperation Band,God You Are My God,Wednesday,
2020-04-08 02:44,Macklemore,Thrift Shop (feat. Wanz),Wednesday,
2020-04-08 02:44,Matthew West,You Are Everything,Wednesday,
2020-04-08 02:44,Britney Spears,Womanizer,Wednesday,
2020-04-08 02:44,Kacey Musgraves,Blowin' Smoke,Wednesday,
2020-04-08 02:44,Keith Urban,Long Hot Summer,Wednesday,
2020-04-08 02:44,Pitbull,Wild Wild Love (feat. G.R.L.),Wednesday,
2020-04-08 02:44,Danny Ocean,Me Rehúso,Wednesday,
2020-04-08 02:44,Scotty McCreery,See You Tonight,Wednesday,
2020-04-08 02:44,Jason Chen,Best Friend (Acoustic Version),Wednesday,
2020-04-08 02:44,Lobo,Goodbye Is Just Another Word,Wednesday,
2020-04-08 02:44,The Unlikely Candidates,Your Love Could Start a War,Wednesday,
2020-04-08 02:44,Juan Magán,Echa Pa Aca,Wednesday,
2020-04-08 02:47,Julianna Zobrist,Alive,Wednesday,
2020-04-08 02:47,Pitbull,Echa Pa'lla (Manos Pa'rriba) (feat. Papayo),Wednesday,
2020-04-08 02:47,The Goo Goo Dolls,Iris,Wednesday,
2020-04-08 02:47,El Chombo,Dame Tu Cosita,Wednesday,
2020-04-08 02:47,Frankie Valli & The Four Seasons,"December, 1963 (Oh What a Night!)",Wednesday,
2020-04-08 02:47,JAY-Z,Run This Town,Wednesday,
2020-04-08 02:52,EXO,으르렁 Growl,Wednesday,
2020-04-08 02:52,Chicago,You're the Inspiration - 2006 Remaster,Wednesday,
2020-04-08 02:52,Led Zeppelin,Immigrant Song - Remaster,Wednesday,
2020-04-08 02:52,The Beach Boys,Little Saint Nick - 1991 Remix,Wednesday,
2020-04-08 02:52,Brett Eldredge,Beat of the Music,Wednesday,
2020-04-08 02:52,Daniel Powter,Bad Day,Wednesday,
2020-04-08 02:52,Pitbull,Echa Pa'lla (Manos Pa'rriba) (feat. Papayo),Wednesday,
2020-04-08 02:52,Alesso,Heroes (we could be),Wednesday,
2020-04-08 02:52,Colbie Caillat,Bubbly,Wednesday,
2020-04-08 02:52,Rednex,Cotton Eye Joe,Wednesday,
2020-04-08 02:52,Twenty One Pilots,House of Gold,Wednesday,
2020-04-08 02:52,Prince Royce,Darte un Beso,Wednesday,
2020-04-08 02:52,I AM THEY,From the Day,Wednesday,
2020-04-08 02:52,The Goo Goo Dolls,Iris,Wednesday,
2020-04-08 02:52,Gnarls Barkley,Crazy,Wednesday,
2020-04-08 02:52,Watsky,Sloppy Seconds,Wednesday,
2020-04-08 02:52,Auli'i Cravalho,How Far I'll Go,Wednesday,
2020-04-08 02:52,Jerrod Niemann,"Lover, Lover",Wednesday,
2020-04-08 02:52,Ru AREYOU,Glow For Me,Wednesday,
2020-04-08 02:52,Jonas Brothers,Hold On,Wednesday,
2020-04-08 02:52,Zac Brown Band,I’ll Be Your Man (Song For A Daughter),Wednesday,
2020-04-08 02:52,Flight of the Conchords,Carol Brown,Wednesday,
2020-04-08 02:55,will.i.am,#thatPOWER,Wednesday,
2020-04-08 02:55,Smash Mouth,I'm A Believer - Radio Edit,Wednesday,
2020-04-08 02:55,Twenty One Pilots,House of Gold,Wednesday,
2020-04-08 02:55,Plain White T's,Rhythm Of Love,Wednesday,
2020-04-08 02:55,Joseph Vincent,If You Stay,Wednesday,
2020-04-08 02:55,Gnarls Barkley,Crazy,Wednesday,
2020-04-08 02:58,Smash Mouth,I'm A Believer - Radio Edit,Wednesday,
2020-04-08 03:08,Love and Theft,Angel Eyes,Wednesday,
2020-04-08 03:08,Plain White T's,Rhythm Of Love,Wednesday,
2020-04-08 03:08,Thomas Rhett,Remember You Young,Wednesday,
2020-04-08 03:08,One Direction,Story of My Life,Wednesday,
2020-04-08 03:08,Zac Brown Band,Jump Right In,Wednesday,
2020-04-08 03:08,Kungs,This Girl (Kungs Vs. Cookin' On 3 Burners),Wednesday,
2020-04-08 03:08,Fall Out Boy,Alone Together,Wednesday,
2020-04-08 03:08,Naughty Boy,La La La,Wednesday,
2020-04-08 03:11,B1A4,SOLO DAY,Wednesday,
2020-04-08 03:11,Ed Sheeran,Happier,Wednesday,
2020-04-08 03:11,Nacho,Báilame - Remix,Wednesday,
2020-04-08 03:11,Lady Gaga,Applause,Wednesday,
2020-04-08 03:11,Imagine Dragons,Demons,Wednesday,
2020-04-08 03:11,Kid Rock,All Summer Long,Wednesday,
2020-04-08 03:11,Lifehouse,Hanging By A Moment,Wednesday,
2020-04-08 03:11,Anthem Lights,Simple Little Christmas,Wednesday,
2020-04-08 03:11,Thomas Rhett,Remember You Young,Wednesday,
2020-04-08 03:11,Boys Like Girls,Heels Over Head - Tom Lord-Alge Mix,Wednesday,
2020-04-08 03:11,Seal,Kiss from a Rose,Wednesday,
2020-04-08 03:11,Naughty Boy,La La La,Wednesday,
2020-04-08 03:11,Nelly,Country Grammar (Hot Shit),Wednesday,
2020-04-08 03:15,Ed Sheeran,Happier,Wednesday,
2020-04-08 03:15,Kid Rock,All Summer Long,Wednesday,
2020-04-08 03:18,BLACKPINK,WHISTLE,Wednesday,
2020-04-08 03:18,Zac Brown Band,As She's Walking Away (feat. Alan Jackson),Wednesday,
2020-04-08 03:18,Steve Aoki,Boneless,Wednesday,
2020-04-08 03:18,Ed Sheeran,Supermarket Flowers,Wednesday,
2020-04-08 03:18,Uzuhan,Uzusauce,Wednesday,
2020-04-08 03:19,Lawson,Where My Love Goes,Wednesday,
2020-04-08 03:21,Arctic Monkeys,Fluorescent Adolescent,Wednesday,
2020-04-08 03:21,Twenty One Pilots,Heathens,Wednesday,
2020-04-08 03:22,Chase Rice,Gonna Wanna Tonight,Wednesday,
2020-04-08 03:22,4Count,Epic,Wednesday,
2020-04-08 03:22,Billy Joel,She's Always a Woman,Wednesday,
2020-04-08 03:22,B.o.B,So Good,Wednesday,
2020-04-08 03:22,Big Daddy Weave,The Lion and the Lamb,Wednesday,
2020-04-08 03:25,Mr. Probz,Waves - Robin Schulz Radio Edit,Wednesday,
2020-04-08 03:25,Simple Plan,Take My Hand,Wednesday,
2020-04-08 03:25,Chris Tomlin,I Will Follow,Wednesday,
2020-04-08 03:25,Imagine Dragons,Radioactive,Wednesday,
2020-04-08 03:25,Selena,El Chico Del Apartamento 512,Wednesday,
2020-04-08 03:25,Thomas Rhett,Notice,Wednesday,
2020-04-08 03:25,J Balvin,Mi Gente,Wednesday,
2020-04-08 03:25,Hailee Steinfeld,Love Myself,Wednesday,
2020-04-08 03:25,P!nk,What About Us,Wednesday,
2020-04-08 03:25,Miley Cyrus,See You Again,Wednesday,
2020-04-08 03:29,Kygo,Stole the Show,Wednesday,
2020-04-08 03:29,AJ Rafael,We Could Happen,Wednesday,
2020-04-08 03:29,Hillsong Worship,I Surrender - Live,Wednesday,
2020-04-08 03:29,Alan Walker,Faded,Wednesday,
2020-04-08 03:29,One Direction,Diana,Wednesday,
2020-04-08 03:29,Hillsong UNITED,Lead Me To The Cross,Wednesday,
2020-04-08 03:29,Big Time Rush,Big Time Rush,Wednesday,
2020-04-08 03:29,Thousand Foot Krutch,War of Change,Wednesday,
2020-04-08 03:29,Gwen Stefani,The Sweet Escape,Wednesday,
2020-04-08 03:29,Chris Tomlin,I Will Follow,Wednesday,
2020-04-08 03:29,Neil Diamond,Sweet Caroline,Wednesday,
2020-04-08 03:29,"""Weird Al"" Yankovic",Eat It,Wednesday,
2020-04-08 03:29,Rascal Flatts,Kiss You While I Can,Wednesday,
2020-04-08 03:29,Willy William,La La La,Wednesday,
2020-04-08 03:29,Diamond Rio,Beautiful Mess,Wednesday,
2020-04-08 03:29,MKTO,Hands off My Heart / Places You Go,Wednesday,
2020-04-08 03:29,Zac Brown Band,Highway 20 Ride,Wednesday,
2020-04-08 03:29,Elton John,Step Into Christmas,Wednesday,
2020-04-08 03:29,The Score,Something New,Wednesday,
2020-04-08 03:29,Thomas Rhett,Notice,Wednesday,
2020-04-08 03:29,Revive,Blink,Wednesday,
2020-04-08 03:29,TAEYANG,링가링가 (RINGA LINGA),Wednesday,
2020-04-08 03:29,Paramore,Still into You,Wednesday,
2020-04-08 03:29,Bruce Springsteen,Glory Days,Wednesday,
2020-04-08 03:29,Micah Tyler,Different,Wednesday,
2020-04-08 03:29,J.Fla,Closer,Wednesday,
2020-04-08 03:35,Hillsong Worship,I Surrender - Live,Wednesday,
2020-04-08 03:38,Zac Brown Band,I Play the Road,Wednesday,
2020-04-08 03:38,The Lumineers,Ho Hey,Wednesday,
2020-04-08 03:38,One Direction,Diana,Wednesday,
2020-04-08 03:38,Wisin,Adrenalina (feat. Jennifer Lopez & Ricky Martin),Wednesday,
2020-04-08 03:38,Fable,Killing Our Memories,Wednesday,
2020-04-08 03:38,Heffron Drive,Parallel,Wednesday,
2020-04-08 03:41,Kacey Musgraves,Follow Your Arrow,Wednesday,
2020-04-08 03:45,Justin Bieber,As Long As You Love Me,Wednesday,
2020-04-08 03:45,Thomas Rhett,Marry Me,Wednesday,
2020-04-08 03:48,ABBA,Waterloo,Wednesday,
2020-04-08 03:51,Kenny Chesney,American Kids,Wednesday,
2020-04-08 03:51,Ailee,열애설,Wednesday,
2020-04-08 03:51,Zac Brown Band,Cold Hearted,Wednesday,
2020-04-08 03:51,Michael Jackson,Black or White - Remastered Version,Wednesday,
2020-04-08 03:51,J.Fla,Something Just Like This,Wednesday,
2020-04-08 03:51,The Vamps,Somebody To You,Wednesday,
2020-04-08 03:54,Kenny Chesney,American Kids,Wednesday,
2020-04-08 03:54,J.Fla,Something Just Like This,Wednesday,
2020-04-08 03:59,Prince Royce,Back It Up (feat. Jennifer Lopez & Pitbull) - Spanish Version,Wednesday,
2020-04-08 03:59,Lauren Alaina,Road Less Traveled,Wednesday,
2020-04-08 03:59,Rend Co. Kids,Fun,Wednesday,
2020-04-08 03:59,Taylor Swift,State Of Grace,Wednesday,
2020-04-08 03:59,Avicii,Addicted To You,Wednesday,
2020-04-08 03:59,Andy Grammer,Best of You (with Elle King),Wednesday,
2020-04-08 03:59,Jerrod Niemann,Drink to That All Night,Wednesday,
2020-04-08 03:59,Jonas Brothers,Pom Poms,Wednesday,
2020-04-08 03:59,JAY-Z,Ni**as In Paris,Wednesday,
2020-04-08 03:59,Miley Cyrus,Party In The U.S.A.,Wednesday,
2020-04-08 03:59,Tim McGraw,One Of Those Nights,Wednesday,
2020-04-08 03:59,Paul Brandt,Alberta Bound,Wednesday,
2020-04-08 03:59,Lauv,Drugs & The Internet,Wednesday,
2020-04-08 03:59,Lady A,This City,Wednesday,
2020-04-08 03:59,Blue Öyster Cult,Burnin' for You,Wednesday,
2020-04-08 03:59,Macklemore & Ryan Lewis,Can't Hold Us - feat. Ray Dalton,Wednesday,
2020-04-08 03:59,The Summer Set,Boomerang,Wednesday,
2020-04-08 03:59,J.Fla,Rockabye,Wednesday,
2020-04-08 03:59,KONGOS,Come with Me Now,Wednesday,
2020-04-08 03:59,Fort Minor,Remember the Name (feat. Styles of Beyond),Wednesday,
2020-04-08 03:59,J.Fla,The Ocean,Wednesday,
2020-04-08 03:59,Marc Cohn,Walking in Memphis,Wednesday,
2020-04-08 03:59,WALK THE MOON,Shut Up and Dance,Wednesday,
2020-04-08 03:59,CNCO,Reggaetón Lento (Bailemos),Wednesday,
2020-04-08 03:59,Linkin Park,What I've Done,Wednesday,
2020-04-08 03:59,Tal Bachman,She's so High,Wednesday,
2020-04-08 03:59,Tori Kelly,"Don't You Worry 'Bout A Thing - Acoustic Version / From ""Sing"" Original Motion Picture Soundtrack",Wednesday,
2020-04-08 03:59,Becky G,Sin Pijama,Wednesday,
2020-04-08 03:59,Ed Sheeran,Barcelona,Wednesday,
2020-04-08 03:59,Scorpions,Rock You Like A Hurricane,Wednesday,
2020-04-08 03:59,Aerosmith,Dream On,Wednesday,
2020-04-08 03:59,Eminem,"Lose Yourself - From ""8 Mile"" Soundtrack",Wednesday,
2020-04-08 04:03,Prince Royce,Back It Up (feat. Jennifer Lopez & Pitbull) - Spanish Version,Wednesday,
2020-04-08 04:03,Shakira,Waka Waka (This Time for Africa) (feat. Freshlyground),Wednesday,
2020-04-08 04:03,Kanye West,Stronger,Wednesday,
2020-04-08 04:03,U2,Vertigo,Wednesday,
2020-04-08 04:03,Carrie Underwood,All-American Girl,Wednesday,
2020-04-08 04:03,J.Fla,Rockabye,Wednesday,
2020-04-08 04:03,Ryan Higa,Clenching My Booty (feat. D-Trix),Wednesday,
2020-04-08 04:03,The Lonely Island,I’m So Humble,Wednesday,
2020-04-08 04:03,Ed Sheeran,Lego House,Wednesday,
2020-04-08 04:03,Macklemore,And We Danced (feat. Ziggy Stardust),Wednesday,
2020-04-08 04:06,Eminem,River (feat. Ed Sheeran),Wednesday,
2020-04-08 04:06,B1A4,Baby Good Night,Wednesday,
2020-04-08 04:06,Atreyu,The Time Is Now,Wednesday,
2020-04-08 04:06,Donnie Trumpet & The Social Experiment,Sunday Candy,Wednesday,
2020-04-08 04:06,Plain White T's,Hey There Delilah,Wednesday,
2020-04-08 04:06,Johnny Cash,Ring of Fire,Wednesday,
2020-04-08 04:06,Tungevaag,Samsara (feat. Emila),Wednesday,
2020-04-08 04:10,Donnie Trumpet & The Social Experiment,Sunday Candy,Wednesday,
2020-04-08 04:10,Tungevaag,Samsara (feat. Emila),Wednesday,
2020-04-08 06:21,Sam Hunt,Leave The Night On,Wednesday,
2020-04-08 18:01,Carly Pearce,I Hope You’re Happy Now,Wednesday,
2020-04-08 18:01,Shop Boyz,Party Like A Rock Star,Wednesday,
2020-04-08 18:01,We The Kings,Kids In The Moonlight,Wednesday,
2020-04-08 18:01,Hillsong UNITED,Oceans (Where Feet My Fail) - Live/Acoustic Version,Wednesday,
2020-04-08 18:04,We The Kings,Kids In The Moonlight,Wednesday,
2020-04-08 18:13,Luis Fonsi,Despacito - Remix,Wednesday,
2020-04-08 18:13,Taylor Swift,Our Song,Wednesday,
2020-04-08 18:13,Train,"Hey, Soul Sister",Wednesday,
2020-04-08 18:13,Fall Out Boy,The Phoenix,Wednesday,
2020-04-08 18:13,Jonathan Thulin,Architecture,Wednesday,
2020-04-08 18:13,Miley Cyrus,We Can't Stop,Wednesday,
2020-04-08 18:13,Watsky,Moral of the Story,Wednesday,
2020-04-08 18:13,Neon Jungle,Trouble,Wednesday,
2020-04-08 18:13,Niall Horan,This Town,Wednesday,
2020-04-08 18:13,Francesca Battistelli,Holy Spirit,Wednesday,
2020-04-08 18:13,Coldplay,A Sky Full of Stars,Wednesday,
2020-04-08 18:13,Eagles,Hotel California - 2013 Remaster,Wednesday,
2020-04-08 18:13,Twenty One Pilots,The Judge,Wednesday,
2020-04-08 18:13,Chase Rice,Eyes On You,Wednesday,
2020-04-08 18:13,Sean Kingston,Dumb Love,Wednesday,
2020-04-08 18:13,Muse,Uprising,Wednesday,
2020-04-08 18:13,MKTO,American Dream,Wednesday,
2020-04-08 18:13,Rascal Flatts,Back To Life,Wednesday,
2020-04-08 18:13,Gym Class Heroes,Stereo Hearts (feat. Adam Levine),Wednesday,
2020-04-08 18:13,Britney Spears,Toxic,Wednesday,
2020-04-08 18:13,Hillsong UNITED,Oceans (Where Feet My Fail) - Live/Acoustic Version,Wednesday,
2020-04-08 18:14,Skrillex,Bangarang (feat. Sirah),Wednesday,
2020-04-08 18:14,Luke Bryan,That's My Kind Of Night,Wednesday,
2020-04-08 18:14,Taylor Swift,I Almost Do,Wednesday,
2020-04-08 18:14,The Ventures,Wipe Out - Remastered,Wednesday,
2020-04-08 18:14,Hozier,Take Me to Church,Wednesday,
2020-04-08 18:14,Rascal Flatts,Back To Us,Wednesday,
2020-04-08 18:14,Joe Nichols,Sunny and 75,Wednesday,
2020-04-08 18:14,El Chombo,Chacarrón,Wednesday,
2020-04-08 18:14,Carrie Underwood,Dirty Laundry,Wednesday,
2020-04-08 18:14,Rachel Platten,Fight Song,Wednesday,
2020-04-08 18:14,Luke Bryan,"Huntin', Fishin' And Lovin' Every Day",Wednesday,
2020-04-08 18:14,Elle King,Ex's & Oh's,Wednesday,
2020-04-08 18:14,Skylar Grey,I Will Return,Wednesday,
2020-04-08 18:14,Set It Off,Why Worry,Wednesday,
2020-04-08 18:14,Hoodie Allen,Act My Age,Wednesday,
2020-04-08 18:14,BIGBANG,IF YOU,Wednesday,
2020-04-08 18:14,INFINITE,Bad,Wednesday,
2020-04-08 18:14,Axwell /\ Ingrosso,More Than You Know,Wednesday,
2020-04-08 18:14,Wes Walker,Jordan Belfort,Wednesday,
2020-04-08 18:14,The Animals,House Of The Rising Sun,Wednesday,
2020-04-08 18:14,Kelly Clarkson,Love So Soft,Wednesday,
2020-04-08 18:18,Passion,"Lord, I Need You - Live",Wednesday,
2020-04-08 18:18,Eminem,The Monster,Wednesday,
2020-04-08 18:18,Taylor Swift,I Almost Do,Wednesday,
2020-04-08 18:18,Carrie Underwood,Church Bells,Wednesday,
2020-04-08 18:18,Big Daddy Weave,My Story,Wednesday,
2020-04-08 18:18,The Temper Trap,Sweet Disposition,Wednesday,
2020-04-08 18:18,Wes Walker,Jordan Belfort,Wednesday,
2020-04-08 18:21,BLACKPINK,DDU-DU DDU-DU,Wednesday,
2020-04-08 18:21,Bruno Mars,Locked out of Heaven,Wednesday,
2020-04-08 18:21,Jayesslee,Officially Missing You,Wednesday,
2020-04-08 18:21,Luke Combs,Beautiful Crazy,Wednesday,
2020-04-08 18:21,Flo Rida,My House,Wednesday,
2020-04-08 18:21,Dierks Bentley,Different For Girls,Wednesday,
2020-04-08 18:21,Jo Dee Messina,"Heads Carolina, Tails California",Wednesday,
2020-04-08 18:21,Santana,Corazon Espinado (feat. Mana),Wednesday,
2020-04-08 18:25,Maddie & Tae,Fly,Wednesday,
2020-04-08 18:25,Mandy Moore,"I See the Light - From ""Tangled"" / Soundtrack Version",Wednesday,
2020-04-08 18:30,Dexys Midnight Runners,Come On Eileen,Wednesday,
2020-04-08 18:30,BTS,I Need U,Wednesday,
2020-04-08 18:30,Mumford & Sons,Forever,Wednesday,
2020-04-08 18:30,Jason Aldean,Dirt Road Anthem,Wednesday,
2020-04-08 18:30,Down With Webster,Whoa Is Me,Wednesday,
2020-04-08 18:30,Down With Webster,Whoa Is Me,Wednesday,
2020-04-08 18:30,Pitbull,Free Free Free,Wednesday,
2020-04-08 18:30,Rascal Flatts,Bless The Broken Road,Wednesday,
2020-04-08 18:30,David Guetta,Play Hard (feat. Ne-Yo & Akon),Wednesday,
2020-04-08 18:30,Alan Walker,Spectre,Wednesday,
2020-04-08 18:30,Blur,Song 2,Wednesday,
2020-04-08 18:35,Eminem,'Till I Collapse,Wednesday,
2020-04-08 18:35,Down With Webster,Whoa Is Me,Wednesday,
2020-04-08 18:35,Keith Urban,You'll Think Of Me - Single Version,Wednesday,
2020-04-08 18:35,Rascal Flatts,Bless The Broken Road,Wednesday,
2020-04-08 18:35,Macklemore & Ryan Lewis,White Walls (feat. ScHoolboy Q & Hollis),Wednesday,
2020-04-08 18:35,David Guetta,Play Hard (feat. Ne-Yo & Akon),Wednesday,
2020-04-08 18:35,NEEDTOBREATHE,Multiplied,Wednesday,
2020-04-08 18:35,The Chainsmokers,This Feeling,Wednesday,
2020-04-08 18:35,"Chester See, Kevjumba & Ryan Higa",Nice Guys,Wednesday,
2020-04-08 18:35,The Worship Initiative,Happy Day,Wednesday,
2020-04-08 18:35,Uzuhan,Sweet,Wednesday,
2020-04-08 18:35,Rascal Flatts,"Life is a Highway - From ""Cars""",Wednesday,
2020-04-08 18:39,Hillsong Worship,The Passion,Wednesday,
2020-04-08 18:39,MAN WITH A MISSION,Seven Deadly Sins,Wednesday,
2020-04-08 18:39,Zac Brown Band,Island Song,Wednesday,
2020-04-08 18:39,Meghan Trainor,Me Too,Wednesday,
2020-04-08 18:42,Vanessa Carlton,A Thousand Miles,Wednesday,
2020-04-08 18:42,Nural,Stop Me When You've Had Enough,Wednesday,
2020-04-08 18:42,Miranda Lambert,Somethin' Bad (with Carrie Underwood) - (Duet with Carrie Underwood),Wednesday,
2020-04-08 18:42,P!nk,Just Give Me a Reason (feat. Nate Ruess),Wednesday,
2020-04-08 18:42,Niall Horan,Slow Hands,Wednesday,
2020-04-08 18:42,The Beach Boys,Barbara Ann (Stereo) - Remastered,Wednesday,
2020-04-08 18:42,Watsky,Don't Be Nice,Wednesday,
2020-04-08 18:42,Sam Hunt,Ex To See,Wednesday,
2020-04-08 18:42,Ciara,"One, Two Step (feat. Missy Elliott)",Wednesday,
2020-04-08 18:42,Jonas Brothers,Strangers,Wednesday,
2020-04-08 18:42,Pentatonix,Royals,Wednesday,
2020-04-08 18:42,Chris Tomlin,Whom Shall I Fear (God Of Angel Armies),Wednesday,
2020-04-08 18:42,Enrique Iglesias,Bailando - Spanish Version,Wednesday,
2020-04-08 18:42,Chris Tomlin,Come Home Running,Wednesday,
2020-04-08 18:42,Van Halen,Panama - 2015 Remaster,Wednesday,
2020-04-08 18:42,Jennifer Lopez,On The Floor - Radio Edit,Wednesday,
2020-04-08 18:42,Laura Story,Blessings,Wednesday,
2020-04-08 18:42,Taron Egerton,"I'm Still Standing - From ""Sing"" Original Motion Picture Soundtrack",Wednesday,
2020-04-08 18:42,Chris Tomlin,"Sing, Sing, Sing",Wednesday,
2020-04-08 18:42,The Royal,Headfirst,Wednesday,
2020-04-08 18:42,Nemesea,It's Over,Wednesday,
2020-04-08 18:42,Charlie Puth,How Long,Wednesday,
2020-04-08 18:42,Crowder,Lift Your Head Weary Sinner (Chains),Wednesday,
2020-04-08 18:42,Limahl,Never Ending Story,Wednesday,
2020-04-08 18:42,Brad Paisley,American Saturday Night,Wednesday,
2020-04-08 18:42,Tablo,Tomorrow,Wednesday,
2020-04-08 18:42,We The Kings,Sad Song (feat. Elena Coats),Wednesday,
2020-04-08 18:42,Andy Grammer,Fine By Me,Wednesday,
2020-04-08 18:42,X Ambassadors,BOOM,Wednesday,
2020-04-08 18:47,Chris Tomlin,Whom Shall I Fear (God Of Angel Armies),Wednesday,
2020-04-08 18:51,Alan Walker,Sing Me to Sleep,Wednesday,
2020-04-08 18:51,Easton Corbin,Baby Be My Love Song,Wednesday,
2020-04-08 18:51,Enrique Iglesias,Bailando - Spanish Version,Wednesday,
2020-04-08 18:51,Foghat,Slow Ride,Wednesday,
2020-04-08 18:51,Sheppard,Geronimo,Wednesday,
2020-04-08 18:51,Jonas Brothers,Before The Storm - featuring Miley Cyrus,Wednesday,
